Gene symbol,06h [339],06h [340],06h [341],12h [342],12h [343],12h [344],24h [345],24h [346],24h [347],36h [348],36h [349],36h [350],Peripheral lesion [74],Peripheral lesion [75],Peripheral lesion [124],Sham operated [69],Sham operated [70],Sham operated [123],E12.5 [84],E12.5 [86],E12.5 [87],E17.5 [336],E17.5 [337],E17.5 [338]
Rraga,3252,2938.17,2986.58,3023.51,3298.15,3353.23,2803.81,2674.82,2864.17,2475.11,2513.54,2738.85,3384,3238.02,3098.51,3234.45,3307.21,3208.67,1997.05,2046.24,2012.77,2401.13,2352.57,2670.65
Rragb,543.814,508.476,624.113,377.939,376.694,405.066,270.543,222.792,309.421,181.106,138.004,197.544,356.822,389.097,392.589,593.359,538.043,570.047,167.427,150.978,136.251,446.824,500.847,406.956
Rragc,2086.68,1994.33,2055.7,1979.31,1981.42,2012.35,1815.1,1854.4,1772.28,1618.09,1758.39,1605.28,1572.8,1507.96,1524.68,1430.75,1416.75,1446.34,824.51,844.837,905.458,991.583,1082.82,943.398
Rragd,2823.62,2288.97,2524.66,1652.02,1503.37,1743.9,959.197,984.326,1032.75,774.011,691.572,695.098,1676.52,1723.38,1778.5,1720.05,1793.23,1758.31,2116.72,2084.79,1771.99,2518.74,2998.03,2638.28
Rras,137.95,178.654,116.36,183.125,188.103,143.447,292.678,249.597,218.701,285.673,274.458,328.625,231.431,295.58,256.715,262.731,225.89,246.6,57.0899,55.8941,80.0206,111.05,84.6503,90.1778
Rras2,637.475,445.81,627.639,709.123,403.009,508.21,550.923,433.718,591.302,472.168,552.017,477.245,405.585,323.969,318.581,170.234,159.366,160.577,385.906,370.7,438.311,377.746,532.591,353.774
Rrbp1,1973.41,1684.29,1600.83,1803.98,1766.03,1940.63,2304.53,1979.64,1944.01,2765.1,2501.13,2787.78,769.373,759.824,679.948,587.455,741.271,574.635,1088,1250.23,1629.25,1342.66,1379.09,1248.62
Rreb1,157.554,134.128,126.938,179.229,221.241,253.422,351.705,390.654,311.041,459.232,507.05,407.089,215.951,188.704,177.504,92.4971,95.7658,131.902,537.963,531.958,725.953,281.123,285.695,221.976
Rrh,2.90422,1.64911,7.05213,0,0,2.73231,0,0.878862,2.43001,1.07801,0,4.61552,0,0,0,0,0,0,2.19577,2.56985,0,0.437206,3.52709,0
Rrm1,116.895,136.327,112.834,187.021,143.758,137.299,238.569,207.851,223.561,339.573,200.029,348.934,159.447,113.556,151.485,155.474,157.904,137.064,1933.92,1744.28,1704.94,441.578,426.778,376.897
Rrm2,13.069,14.842,14.1043,11.6888,11.2082,15.7108,14.7569,12.3041,19.4401,71.1486,97.6885,134.773,33.2827,33.3989,38.1604,28.5363,24.1242,19.4986,2297.87,2083.5,1570.85,238.714,268.059,184.98
Rrm2b,1558.84,1301.15,1805.34,1126.02,858.161,1055.36,686.194,737.365,841.592,701.784,513.252,615.711,1136.26,1285.86,1133.25,1411.07,1353.88,1470.42,289.292,314.806,251.596,611.651,811.232,654.367
Rrn3,1420.16,1358.32,1368.11,1332.53,1222.19,1307.41,1234.66,1176.8,1278.99,1185.81,967.581,1247.11,1127.74,1224.07,1217.66,1162.12,1207.67,1215.8,1712.7,1683.89,1332.23,885.342,998.168,885.592
Rrnad1,280.257,230.876,211.564,245.466,249.018,277.33,309.894,278.16,287.551,305.077,307.021,320.317,277.098,290.57,304.705,273.555,265.366,298.214,382.063,388.689,390.01,288.119,243.37,279.782
Rrp1,1853.62,2006.97,1935.81,2057.24,2224.59,2232.3,2540.64,2559.25,2450.26,2437.38,2311.96,2804.39,1913.37,1820.24,1582.5,2043.79,2342.24,1825.41,1540.33,1684.53,1449.02,1566.07,1477.85,1449.78
Rrp12,255.571,399.085,278.559,303.91,431.761,368.179,546.004,542.697,516.781,530.381,669.864,689.559,219.047,160.315,256.715,144.65,152.787,162.297,131.746,141.984,122.554,191.059,137.557,154.921
Rrp15,125.607,110.491,123.412,214.295,102.336,101.096,132.812,117.768,100.44,118.581,114.745,120.927,46.441,45.0885,55.506,51.1686,40.207,45.3056,166.878,176.034,204.016,88.7528,109.34,60.1185
Rrp1b,335.437,319.928,229.194,229.88,318.217,363.398,265.624,279.478,254.341,225.304,288.414,250.161,156.351,160.315,138.187,112.177,121.352,126.741,567.605,564.081,599.794,264.509,218.68,252.035
Rrp36,153.923,164.911,109.308,136.37,166.174,171.453,140.19,149.407,102.06,146.609,113.195,172.621,135.453,86.8371,128.358,134.81,153.518,127.314,163.036,154.191,143.46,110.613,49.3793,127.174
Rrp7a,1440.49,1208.25,1022.56,985.759,1210.98,1351.13,1266.63,1146.48,1057.05,1227.85,1336.63,1338.5,1287.96,1294.21,1329.25,1282.17,1269.81,1232.43,828.902,819.138,785.788,803.584,620.769,823.161
Rrp8,460.318,390.84,377.289,366.25,383.029,354.518,383.679,335.286,345.061,347.119,277.559,327.702,285.612,298.92,309.908,410.333,432.043,409.471,458.915,447.796,502.472,312.165,324.493,300.593
Rrp9,23.9598,24.7367,42.3128,35.0665,36.5486,21.1754,34.4327,33.3968,35.6401,43.1204,52.7208,30.4625,7.74017,5.00983,9.82919,12.7922,8.77244,5.73488,16.4682,14.7766,18.0227,22.2975,10.5813,20.8103
Rrs1,806.646,598.628,715.791,732.5,692.474,756.851,732.925,698.256,615.602,632.792,587.681,636.942,323.539,332.319,289.094,261.747,263.173,248.32,795.416,764.529,801.648,301.672,338.601,400.019
Rs1,0,0,0,0,0.97463,0.683079,2.45948,0.878862,4.05001,3.23403,0,0.923105,3.87008,0,1.73456,0,0,0,2.19577,1.92738,0.720906,0.874411,3.52709,0
Rsad1,401.508,355.109,373.763,374.043,360.126,354.518,447.625,414.823,434.161,354.665,406.26,438.475,560.388,427.506,493.772,264.699,267.559,286.744,133.942,127.85,131.926,144.278,134.03,178.043
Rsad2,4495.73,3337.25,4703.77,7500.34,6036.37,10423.8,4611.52,4180.75,7294.07,2385.64,2487.18,3684.11,332.827,295.58,216.82,195.818,413.767,213.338,15.3704,11.5643,30.999,27.9812,42.3251,76.3043
Rsbn1,795.029,618.417,863.886,1040.31,696.373,819.011,755.06,811.19,980.103,687.77,759.799,624.942,440.416,399.116,392.589,482.166,486.139,453.056,1486.53,1366.52,1252.94,820.198,1216.85,931.837
Rsbn1l,439.263,337.518,461.914,533.79,361.1,407.115,516.49,475.904,562.142,514.211,463.633,484.63,417.969,547.741,448.673,415.253,437.16,462.231,632.381,598.774,589.701,405.29,539.646,420.83
Rsc1a1,993.242,891.07,856.834,806.53,1108.15,1324.49,796.871,951.808,950.943,706.096,773.755,695.098,698.937,706.386,586.282,553.999,598.719,649.189,753.148,805.004,912.667,509.345,440.887,374.585
Rsf1,811.728,679.434,846.255,1036.41,669.57,716.549,870.655,820.418,929.073,784.791,846.633,828.025,777.887,850.001,764.942,778.353,850.927,813.78,1927.88,1881.13,1741.71,1188.33,1527.23,1338.79
Rsg1,2.17816,6.59645,0,0,3.89852,4.09847,0,7.90976,2.43001,4.31204,0,7.38484,1.54803,0,3.46912,1.96802,3.65518,5.73488,7.13624,5.13969,7.92997,2.62323,3.52709,0
Rsl1,82.0441,53.3213,70.5213,159.747,46.7822,45.0832,61.487,72.5061,81.8102,98.0989,29.4616,70.156,48.7631,45.0885,35.2694,32.4724,54.8277,26.9539,81.7923,78.3803,88.6715,72.1389,105.813,50.8695
Rsl1d1,1098.52,921.304,1057.82,1079.27,879.116,919.424,924.764,970.264,1004.4,924.932,820.273,756.946,411.003,440.865,437.11,530.382,519.767,441.012,1321.85,1258.58,1235.63,685.539,726.582,601.185
Rsl24d1,732.588,579.388,655.848,564.96,460.025,592.229,464.841,409.11,508.681,449.53,393.855,390.473,615.343,674.657,524.994,633.704,636.733,644.601,848.663,869.893,970.34,438.517,557.281,386.146
Rslcan18,40.659,32.4325,21.1564,42.8591,26.8023,23.2247,36.8922,19.7744,24.3001,18.3262,10.8543,26.77,27.0906,28.389,19.0802,38.3765,38.0139,30.3949,10.9788,15.4191,23.069,19.2371,35.2709,18.498
Rsph1,14.5211,5.49704,10.5782,3.89628,10.7209,2.04924,7.37844,7.90976,6.48002,8.62408,6.20244,3.69242,6.19214,5.00983,8.09462,7.8721,5.11726,4.58791,0.548941,1.92738,0.720906,7.8697,7.05419,6.93675
Rsph3a,150.293,212.186,151.621,97.407,198.824,166.671,169.704,158.635,133.65,137.985,251.199,210.468,179.572,187.034,209.882,290.284,255.132,239.718,174.014,176.034,154.274,246.584,204.572,284.407
Rsph3b,145.211,184.701,172.777,136.37,166.662,130.468,157.407,135.784,102.06,140.141,134.903,174.467,147.063,145.285,169.987,217.467,203.228,180.649,122.414,124.638,104.531,205.487,141.084,201.166
Rsph4a,79.1399,80.2568,126.938,50.6516,60.427,68.3079,19.6758,23.2898,30.7801,4.31204,49.6195,7.38484,17.0284,8.34972,7.51644,20.6643,15.3518,25.2335,1.64682,2.56985,4.32544,5.24647,3.52709,6.93675
Rsph6a,0,1.09941,0,0,0.487315,1.36616,0,0,0,0,0,0,0,1.66994,0.578187,0,1.46207,0.573488,0,0.642461,1.44181,0.437206,0,0
Rsph9,22.5077,15.3917,10.5782,3.89628,16.5687,14.3447,19.6758,16.6984,18.6301,19.4042,34.1134,30.4625,23.2205,15.0295,27.1748,24.6003,35.0898,32.6888,24.1534,21.8437,20.1854,48.0926,7.05419,50.8695
Rspo1,90.7567,77.5083,66.9952,70.133,84.3055,90.1664,86.0817,85.2496,77.7602,80.8507,85.2836,61.848,250.007,248.822,176.347,119.065,97.2279,95.7725,70.8134,43.6874,61.277,81.7575,123.448,85.5533
Rspo2,1097.79,882.825,1086.03,506.516,396.674,406.432,248.407,202.138,220.321,181.106,251.199,128.312,1037.18,935.168,933.195,1155.23,973.741,1081.6,56.541,66.1735,223.481,404.853,472.631,406.956
Rspo3,27.59,20.8888,24.6824,31.1702,19.4926,18.4431,19.6758,11.8646,16.2,8.62408,1.55061,22.1545,21.6725,28.389,38.7386,14.7602,7.31037,13.1902,107.593,100.224,193.924,12.2418,28.2168,16.1858
Rspo4,64.6188,67.6136,59.9431,50.6516,42.3964,50.5478,39.3517,28.1236,31.5901,28.0283,31.0122,26.77,55.7292,126.916,75.1644,90.5291,99.421,87.7437,11.5278,7.70954,5.04634,47.6554,35.2709,23.1225
Rspry1,482.826,424.921,624.113,549.375,457.101,422.143,482.058,437.234,507.871,393.474,497.746,451.398,539.49,490.963,465.441,578.599,587.753,537.358,720.76,681.652,687.745,543.01,705.419,571.126
Rsrc1,742.027,728.908,867.412,674.056,571.62,580.617,383.679,421.854,453.601,417.19,362.843,335.087,705.903,689.687,713.483,950.556,858.237,921.596,748.756,772.881,705.046,661.492,878.247,693.675
Rsrc2,631.667,625.563,743.999,826.011,496.574,491.817,494.355,519.407,641.522,541.161,536.511,417.243,487.631,485.954,487.412,502.83,504.415,506.964,955.707,941.849,929.969,671.111,948.789,621.995
Rsu1,524.937,468.348,437.232,405.213,340.633,296.456,413.192,334.846,377.461,475.402,379.9,432.936,476.794,524.362,475.27,690.776,582.636,595.281,230.555,247.348,372.709,540.823,500.847,460.138
Rtbdn,20.3295,18.1402,17.6303,0,21.9292,19.1262,2.45948,12.7435,10.53,14.0141,44.9677,17.539,19.3504,30.059,31.8003,17.7122,22.6621,29.2479,15.3704,13.4917,12.2554,31.916,14.1084,62.4308
Rtca,376.822,435.366,468.967,315.599,373.77,318.998,265.624,307.602,346.681,356.821,249.648,308.317,272.454,308.94,287.937,451.661,462.746,414.632,222.321,221.649,191.04,337.523,412.67,272.846
Rtcb,983.803,1083.47,1061.35,841.596,1017.03,868.193,976.413,972.461,901.532,1017.64,922.613,1006.18,746.926,749.805,858.03,886.595,994.941,810.912,948.571,928.357,941.504,886.653,835.921,723.734
Rtel1,124.155,122.584,105.782,89.6144,129.138,118.856,105.758,145.012,132.03,160.623,114.745,162.466,134.679,140.275,146.86,111.193,110.387,133.049,271.177,268.549,290.525,214.231,201.044,205.79
Rtf1,423.289,347.963,493.649,385.732,455.639,437.17,445.166,420.096,488.431,422.58,387.653,458.783,634.694,577.8,534.823,468.39,497.836,524.168,1212.61,1212.97,1157.05,618.209,599.606,605.81
Rtfdc1,1379.5,1402.84,1061.35,950.692,1563.31,1491.84,1293.69,1303.79,1134.81,1205.21,1211.03,1367.12,1787.98,1701.67,1803.94,1964.09,1886.81,1797.89,874.464,835.842,689.907,894.523,617.242,908.714
Rtkn,720.972,722.861,564.17,533.79,831.359,834.039,787.033,767.686,619.652,908.762,913.31,903.719,713.644,761.494,750.487,812.794,781.478,783.958,443.545,422.097,556.54,330.528,310.384,411.581
Rtkn2,6.53448,4.39763,7.05213,0,0.97463,2.73231,2.45948,1.31829,4.05001,1.07801,0,1.84621,15.4803,15.0295,15.6111,18.6962,12.4276,18.9251,200.364,185.671,113.182,38.9113,49.3793,34.6838
Rtl1,81.318,96.7479,45.8388,19.4814,67.2494,65.5755,76.2438,67.6724,51.0301,67.9146,93.0366,92.3105,59.5993,53.4382,52.6151,36.4084,23.3932,25.807,35.1323,45.6148,80.7415,81.7575,158.719,48.5573
Rtn1,10257.7,11053.5,10952,9908.24,11926.1,12762.6,8298.28,10404.8,9702.21,7275.49,8826.08,9271.66,10633.4,9837.64,9426.77,8358.2,8344.05,8472.71,2419.73,2861.52,1938.52,10967.7,10930.5,12867.7
Rtn2,588.104,778.931,518.331,397.42,936.619,872.291,504.193,703.969,495.721,519.601,762.9,705.252,971.391,873.38,980.606,1046.99,813.644,901.523,436.957,434.304,307.106,601.595,440.887,846.284
Rtn3,29411.7,28258.1,31766.3,28501.3,24710.3,29217.3,19471.7,21937.3,24127.5,17667.5,15344.8,19131.3,28658.8,27881.4,27047,32838.4,36610.3,33387.3,6495.08,6203.61,4346.34,17196.2,19645.9,16837.8
Rtn4,30988.7,28016.8,34869.2,38888.8,29524.5,34054.9,37435.7,37511.2,44848.2,39484.3,35299.7,39021.5,32591.5,26490.3,27824.1,16928.9,15898.6,17545.9,5738.63,6223.52,5451.49,14025.1,16457.4,14220.3
Rtn4ip1,466.853,426.021,384.341,245.466,358.176,407.798,260.705,286.07,300.511,263.034,255.851,260.316,408.681,464.244,331.88,406.397,467.863,465.672,159.742,181.174,184.552,258.389,264.532,231.225
Rtn4r,58.0843,77.5083,45.8388,105.2,175.433,203.557,172.163,198.623,133.65,127.205,204.681,186.467,189.634,160.315,191.958,174.17,148.4,171.473,157.546,155.476,108.136,404.853,204.572,506.383
Rtn4rl1,997.598,1054.33,782.786,338.976,551.64,589.497,157.407,179.288,133.65,209.134,272.907,201.237,1092.91,1556.39,1339.08,1822.39,1655.07,1661.97,247.024,325.086,242.225,2482.45,1897.58,2783.95
Rtn4rl2,57.3583,72.5609,56.417,38.9628,71.148,72.4063,49.1896,73.385,46.1701,80.8507,83.733,99.6953,97.5261,110.216,121.419,123.986,136.704,160.003,55.4431,83.52,67.0443,179.254,88.1774,252.035
Rtp1,6.53448,3.84793,3.52606,3.89628,0.487315,2.73231,0,0.439431,0,0,0,1.84621,1.54803,3.33989,0.578187,0.984012,1.46207,2.29395,0.548941,0,0.720906,8.30691,24.6897,4.6245
Rtp2,0,0,0,0,0.487315,1.36616,0,0.439431,1.62,1.07801,0,0,0,1.66994,0.578187,0,2.19311,5.16139,0,0.642461,0,0,0,0
Rtp3,1.45211,0,7.05213,3.89628,0.97463,0.683079,2.45948,7.90976,2.43001,5.39005,4.65183,0.923105,3.09607,3.33989,1.73456,4.92006,2.92415,2.29395,0,2.56985,1.44181,2.18603,3.52709,0
Rtp4,740.575,625.014,821.573,919.522,736.333,975.436,742.762,729.456,905.582,771.855,620.244,574.171,147.063,125.246,108.121,103.321,199.573,102.654,9.332,9.63692,7.92997,43.2834,45.8522,64.743
Rttn,11.6169,14.2923,21.1564,27.274,29.7262,12.2954,54.1085,44.822,53.4601,58.2125,46.5183,28.6162,25.5426,16.6994,19.0802,15.7442,26.3173,14.3372,119.12,135.559,134.809,49.8415,84.6503,50.8695
Rubie,9.4387,10.9941,10.5782,11.6888,16.0814,32.1047,9.83791,7.0309,18.6301,7.54607,13.9555,9.23105,9.2882,6.67977,2.89094,0.984012,3.65518,1.72046,4.94047,3.21231,5.76725,4.37206,3.52709,2.31225
Rufy1,60.2625,54.9704,56.417,46.7553,75.5338,63.5263,93.4602,82.1736,81.8102,98.0989,119.397,113.542,81.2718,91.8469,95.4009,105.289,108.924,112.977,126.257,122.068,133.368,97.0597,70.5419,94.8023
Rufy2,663.613,688.23,796.89,927.314,691.987,745.922,914.926,880.62,899.912,951.883,783.058,778.177,801.882,870.041,812.932,749.817,836.306,869.982,1536.49,1627.35,1388.47,990.271,1195.69,1089.07
Rufy3,9809.71,8969.52,10701.6,8766.63,7322.39,8388.21,5341.99,5581.65,6716.54,4259.22,3929.25,4451.21,8280.43,8107.58,7819.41,10424.6,9920.9,10431.2,2542.7,2654.65,1673.94,4467.37,5022.58,4400.21
Rufy4,1.45211,1.09941,3.52606,3.89628,1.94926,1.36616,2.45948,3.51545,7.29002,0,1.55061,6.46173,3.87008,1.66994,4.6255,1.96802,3.65518,2.86744,8.23412,12.2068,9.37178,7.4325,3.52709,4.6245
Rundc1,426.194,432.617,352.606,424.694,454.665,533.484,371.381,481.616,436.591,452.764,595.434,428.321,469.054,460.904,460.237,478.23,462.015,458.791,525.886,488.271,457.776,367.69,299.803,344.525
Rundc3a,901.033,1208.8,1114.24,853.285,1623.25,1327.9,1045.28,1237,860.222,1023.03,1364.54,1346.81,1955.94,1621.52,2115.59,1564.58,1452.57,1442.32,741.62,731.121,408.033,781.724,606.66,1274.05
Rundc3b,548.897,432.617,430.18,475.346,369.872,421.46,400.895,352.424,353.971,333.105,268.256,283.393,417.195,419.156,365.993,343.42,329.697,336.064,341.442,395.114,260.968,569.679,691.311,580.375
Runx1,2835.24,2237.85,2711.54,1601.37,1262.15,1471.35,1229.74,1124.5,1143.72,988.535,770.653,942.49,1176.51,1548.04,1262.76,1221.16,1093.63,1382.11,56.541,92.5145,136.972,1396.87,1322.66,1412.78
Runx1t1,283.161,238.572,285.611,237.673,160.327,207.656,159.866,143.255,144.18,173.56,119.397,149.543,366.11,457.565,353.851,340.468,429.849,407.75,1456.89,1818.81,1425.23,1264.84,1463.74,1003.52
Runx2,462.496,377.647,370.237,654.575,451.253,519.14,769.817,598.505,694.982,758.919,655.908,638.788,250.007,252.161,213.929,99.3852,85.5313,95.7725,54.3452,46.2572,215.551,149.087,169.301,94.8023
Runx3,78.4138,69.8124,102.256,46.7553,91.6152,129.785,54.1085,47.898,49.4101,14.0141,80.6318,38.7704,231.431,183.694,145.125,230.259,246.359,253.482,242.632,415.03,341.71,234.779,141.084,279.782
Rusc1,2386.54,2530.84,1956.97,1726.05,2356.65,2493.24,1987.26,2212.1,1963.45,1947.96,2246.83,2437,3092.97,2934.09,3103.13,2659.78,2641.24,2879.48,766.322,867.323,621.421,2406.38,1932.85,2779.32
Rusc2,2345.15,2954.11,1956.97,2458.55,5042.25,5090.98,3672,4302.03,2805.04,2746.77,3980.42,3630.57,2136.29,2172.6,2383.87,1756.46,1512.51,1934.95,1270.25,1407.63,1053.24,1423.1,991.114,2409.36
Ruvbl1,95.8391,155.017,95.2037,159.747,142.783,107.926,140.19,116.449,139.32,132.595,165.915,132.004,81.2718,90.1769,113.325,157.442,149.131,133.623,254.709,238.996,249.434,111.925,109.34,110.988
Ruvbl2,15.2471,35.7308,52.891,27.274,57.9905,21.8585,59.0275,64.1569,34.8301,49.5885,71.3281,71.0791,11.6103,6.67977,15.0329,7.8721,19.738,16.6312,45.0132,53.9668,36.7662,62.0832,28.2168,85.5533
Rwdd1,66.0709,120.385,130.464,109.096,94.0517,58.0617,91.0007,79.0976,112.59,85.1628,111.644,86.7718,82.0458,68.4677,76.8989,96.4332,107.462,92.3316,102.103,96.3692,100.206,135.534,112.867,67.0553
Rwdd2a,57.3583,81.3562,109.308,58.4442,57.9905,62.1602,19.6758,25.9264,45.3601,48.5104,21.7085,35.078,54.1812,56.7781,53.1932,87.5771,69.4485,78.5679,26.3492,18.6314,13.6972,163.078,165.773,152.609
Rwdd2b,172.801,143.473,162.199,155.851,146.194,159.84,137.731,144.573,157.95,132.595,133.353,149.543,178.798,151.965,157.845,190.898,224.428,199.574,156.997,149.051,167.25,149.962,158.719,157.233
Rwdd3,18.1513,11.5438,35.2606,23.3777,23.3911,21.1754,36.8922,22.411,34.0201,32.3403,15.5061,15.6928,34.8308,23.3792,21.9711,49.2006,40.207,49.8935,28.545,19.2738,30.2781,45.9066,49.3793,25.4348
Rwdd4a,673.778,579.388,666.426,584.442,528.737,600.426,531.247,543.576,578.342,471.09,646.605,512.323,426.483,439.195,387.964,450.677,413.767,410.618,673.002,700.283,664.676,309.542,402.089,397.707
Rxfp1,7.98659,11.5438,3.52606,15.5851,3.4112,2.73231,12.2974,7.0309,5.67002,6.46806,1.55061,6.46173,3.87008,13.3595,6.36006,7.8721,12.4276,12.0433,0,0,0,1.31162,3.52709,2.31225
Rxfp2,0.726054,2.74852,0,0,0.487315,0.683079,2.45948,1.75772,0.810002,0,0,0,0,1.66994,0.578187,0.984012,0,0,2.74471,3.85477,25.2317,3.06044,3.52709,6.93675
Rxfp3,8.71265,19.2396,14.1043,3.89628,3.4112,7.51386,7.37844,7.47033,1.62,0,0,4.61552,5.41812,6.67977,4.04731,5.90407,8.77244,6.88186,76.8518,123.995,159.32,65.5809,67.0148,39.3083
Rxfp4,2.17816,1.09941,0,0,1.46194,3.41539,0,3.51545,3.24001,2.15602,0,1.84621,0.774017,0,0,0,0.731037,0.573488,0,0,0,0,0,0
Rxra,368.835,390.84,303.241,338.976,474.645,528.02,546.004,601.142,490.861,530.381,570.625,576.94,582.835,567.781,532.511,517.59,483.215,570.621,1046.28,1052.99,1468.49,501.038,419.724,504.071
Rxrb,349.232,394.688,289.137,346.769,492.188,461.761,469.76,439.431,347.491,399.942,514.803,402.474,426.483,464.244,463.706,439.853,466.401,426.675,624.695,625.115,674.047,372.499,306.857,455.513
Rxrg,37.0287,27.4852,35.2606,11.6888,33.1374,21.1754,51.649,36.9122,34.8301,60.3685,38.7653,68.3097,93.6561,63.4579,88.4627,101.353,100.152,98.0665,25.2513,28.2683,65.6025,66.0181,52.9064,76.3043
Rybp,901.759,727.808,810.995,771.463,652.027,713.134,518.95,511.058,594.542,490.494,548.916,429.244,477.568,527.702,497.819,425.093,389.642,417.499,907.949,884.027,1173.64,804.459,881.774,776.916
Ryk,331.081,281.998,264.455,397.42,317.729,308.752,413.192,356.379,381.511,402.098,297.717,407.089,181.894,178.684,132.405,174.17,140.359,160.577,613.168,562.154,630.072,299.923,313.911,277.47
Ryr1,10.1648,3.84793,0,3.89628,6.82241,3.41539,0,3.51545,1.62,2.15602,6.20244,7.38484,6.19214,10.0197,4.6255,2.95204,5.11726,10.8963,54.3452,41.1175,103.09,33.6648,88.1774,64.743
Ryr2,542.362,867.983,747.526,541.583,766.546,799.885,334.489,561.153,519.211,378.381,427.969,478.168,565.032,656.288,603.628,594.343,780.747,755.857,39.5238,44.3298,37.4871,361.569,335.074,272.846
Ryr3,114.717,135.227,144.569,54.5479,104.773,127.053,95.9197,93.5988,101.25,73.3047,119.397,123.696,124.617,111.886,135.874,68.8808,122.083,103.801,27.4471,36.6203,42.5335,264.072,271.586,224.288
S100a1,71.1533,62.1166,56.417,35.0665,50.6807,56.6955,61.487,52.7317,58.3202,87.3188,37.2147,72.9253,124.617,95.1868,95.4009,120.049,141.09,102.654,9.332,11.5643,7.20906,38.0369,28.2168,67.0553
S100a10,4197.32,3917.74,4432.26,3697.57,3616.36,3475.5,3160.43,2870.36,3269.98,3029.21,2783.35,2990.86,7555.18,5741.27,7696.83,5819.45,4822.65,4930.85,543.452,721.484,727.394,4401.35,3050.94,3549.3
S100a11,567.774,530.464,553.592,744.189,473.183,504.795,912.467,660.904,852.122,1183.65,1042.01,929.566,1435.8,903.439,1273.17,468.39,403.532,454.203,286.547,405.393,425.335,1308.99,1163.94,788.477
S100a13,334.711,375.448,342.028,272.74,399.598,243.176,302.516,249.157,267.301,239.318,401.608,270.47,351.404,330.649,426.124,568.759,607.491,423.234,21.4087,16.704,19.4645,99.6829,95.2316,92.49
S100a14,13.069,3.84793,3.52606,0,5.36046,14.3447,0,2.63659,3.24001,2.15602,0,3.69242,0.774017,3.33989,1.15637,0.984012,4.38622,4.01442,1.64682,1.92738,0,7.4325,21.1626,0
S100a16,718.067,819.609,539.488,755.878,877.654,931.719,919.845,990.478,903.962,1260.19,1221.88,1184.34,607.603,672.987,624.442,1004.68,962.044,833.852,195.972,199.163,240.062,286.37,324.493,268.221
S100a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731037,0,0,0,0,0.437206,0,0
S100a3,7.26054,11.5438,0,0,5.84778,4.78155,0,3.51545,8.91002,0,0,2.76931,10.8362,18.3694,7.51644,6.88808,5.84829,3.44093,0,0,0,2.18603,7.05419,2.31225
S100a4,121.251,101.146,126.938,214.295,120.854,99.0464,233.65,142.815,221.131,419.346,279.11,304.625,133.131,145.285,128.936,193.85,157.904,146.813,1.64682,0.642461,2.16272,35.4137,59.9606,9.249
